SID  SRC_IP  SRC_PORT  DEST_IP  DEST_PORT  ACTION  HIT_COUNT  DOMAIN
7988079  20.20.0.172  31422  130.60.0.207  53  Drop  2032  hidden-dump-669.net
TIME 1746680168 2025-05-08 UTC
4689388  20.20.0.189  45002  120.80.0.177  53  Alert  862  hidden805dump.info
2829815  50.40.0.108  8504  130.60.0.112  53  Drop  2656  trojan-exfil.cn
8238754  50.40.0.240  46037  130.60.0.29  53  Alert  4405  worm-access-2553.com
6873687  20.20.0.235  10088  120.80.0.253  53  Drop  2957  c2access.xyz
7361477  20.20.0.66  20811  130.60.0.227  53  Drop  3207  exploit-net-4581.info
1334007  50.40.0.242  26373  130.60.0.132  53  Alert  2190  trojan488net.ru
8234887  20.20.0.184  14238  120.80.0.207  53  Alert  2210  dark154steal.net
6081393  20.20.0.92  64838  120.80.0.110  53  Alert  2504  exploit-drop-9449.cn
6848180  30.50.0.41  41057  130.60.0.87  53  Drop  4818  covert533net.cn
7646616  50.40.0.7  41100  130.60.0.8  53  Alert  3424  command400hub.cn
2973004  30.50.0.214  8626  160.90.0.221  53  Drop  1974  exploit288host.cn
5252093  20.20.0.240  41955  120.80.0.126  53  Drop  3671  malware-drop.cc
4927295  20.20.0.117  56976  160.90.0.12  53  Drop  4695  spyware-attack-8270.tk
1760944  50.40.0.127  48972  120.80.0.42  53  Drop  3903  covertexfil.cc
2505666  50.40.0.108  53634  120.80.0.47  53  Alert  1056  trojan-scan-8492.org
3383160  20.20.0.124  1024  130.60.0.140  53  Alert  2365  phishexfil.net
1715675  20.20.0.114  43513  120.80.0.195  53  Drop  3293  command-net.org
3676764  30.50.0.26  54634  120.80.0.6  53  Drop  1316  shadow-drop.org
2266013  50.40.0.186  55963  120.80.0.152  53  Drop  4205  covert-payload-8351.info
3491430  20.20.0.171  64984  130.60.0.168  53  Drop  4523  botnetdump.cn
5609076  50.40.0.183  12414  160.90.0.74  53  Drop  4061  evil-admin-1173.com
3467306  50.40.0.90  49483  120.80.0.102  53  Drop  891  hack-server-907.xyz
9551127  50.40.0.82  32475  120.80.0.140  53  Drop  3410  covert965admin.ru
1756258  30.50.0.200  53706  120.80.0.108  53  Drop  3450  hidden-access-1794.cc
5875993  20.20.0.51  48898  160.90.0.138  53  Drop  1098  dark-net.net
9151007  30.50.0.13  24061  160.90.0.76  53  Drop  2260  evil-net-1455.tk
3188568  50.40.0.76  27896  160.90.0.239  53  Alert  2518  virus-dump-5240.net
7206455  50.40.0.26  57696  130.60.0.194  53  Alert  2929  botnet-attack-342.cc
8202800  20.20.0.252  17479  130.60.0.234  53  Drop  1744  shadowscan.tk
1612947  20.20.0.173  7040  160.90.0.120  53  Alert  4617  worm352steal.tk
4644042  50.40.0.73  29972  160.90.0.221  53  Alert  3450  botnethost.info
1494959  30.50.0.64  61658  120.80.0.222  53  Drop  1186  exploit546payload.cn
1757105  50.40.0.7  35849  130.60.0.17  53  Drop  3346  controldump.cn
2097314  20.20.0.225  15995  160.90.0.150  53  Alert  1151  botnet717attack.org
6152079  50.40.0.138  29400  160.90.0.210  53  Alert  1566  trojan-drop.ru
6219211  20.20.0.18  3446  130.60.0.40  53  Drop  4051  hiddenscan.net
9865557  30.50.0.47  42651  160.90.0.213  53  Alert  672  hidden-scan.com
2576077  50.40.0.135  52392  120.80.0.244  53  Drop  4668  threatpayload.cn
3947476  50.40.0.203  54295  160.90.0.73  53  Alert  3450  shadow-exfil.info
4254000  30.50.0.198  46553  130.60.0.172  53  Alert  1025  hack-admin.org
2571197  20.20.0.136  63899  160.90.0.47  53  Drop  4161  commandserver.info
7032345  30.50.0.82  50319  120.80.0.191  53  Drop  1169  phish-leak.cc
4474217  50.40.0.152  55544  120.80.0.135  53  Alert  4988  covertexfil.cn
7376239  30.50.0.251  46493  130.60.0.18  53  Drop  4805  malwarescan.com
3587183  50.40.0.237  46630  120.80.0.212  53  Alert  1975  exploit-admin.info
4402433  20.20.0.209  26508  160.90.0.86  53  Alert  4083  covert-steal.ru
6459119  30.50.0.78  53974  130.60.0.175  53  Alert  3803  exploit971hub.info
4459638  50.40.0.144  49913  130.60.0.93  53  Alert  3037  hackhost.cn
4040719  20.20.0.85  23440  130.60.0.65  53  Drop  4071  spyware302leak.ru
6751284  30.50.0.28  26027  160.90.0.220  53  Drop  1928  threat-server-7488.cc
2504016  50.40.0.27  59033  120.80.0.208  53  Alert  4292  ransom-access-1869.cn
5534064  50.40.0.39  28379  130.60.0.229  53  Alert  2551  shadow-leak.cn
3796731  20.20.0.151  2598  160.90.0.75  53  Drop  1021  hack-exfil.cn
3446120  20.20.0.185  11571  160.90.0.144  53  Drop  916  hack-scan-4787.net
3154215  20.20.0.229  62226  120.80.0.168  53  Drop  609  c2206scan.com
9008882  30.50.0.207  48134  160.90.0.103  53  Alert  765  exploit-payload-6417.info
8148289  50.40.0.54  57659  120.80.0.197  53  Alert  1461  worm290access.com
3902679  20.20.0.84  6332  120.80.0.173  53  Drop  1274  attack-scan.net
9099218  30.50.0.29  46124  160.90.0.189  53  Drop  4605  attack-leak-2292.org
1825341  20.20.0.92  11454  120.80.0.38  53  Drop  3568  botnet42drop.cn
2628387  20.20.0.94  65365  120.80.0.120  53  Drop  946  covert-scan.net
6769679  20.20.0.48  63308  120.80.0.91  53  Alert  2343  phish50zone.tk
7855171  20.20.0.120  42825  120.80.0.183  53  Alert  1824  wormpayload.tk
5593789  30.50.0.170  6549  160.90.0.13  53  Drop  4951  hack49drop.org
8290600  30.50.0.181  63351  120.80.0.114  53  Alert  3838  evil-access-7025.cn
1751105  30.50.0.99  11324  120.80.0.9  53  Alert  1529  covert81drop.ru
5649530  30.50.0.27  42190  120.80.0.235  53  Drop  600  covert587dump.info
9219862  20.20.0.209  35740  120.80.0.199  53  Drop  3647  ransom511drop.com
1432897  20.20.0.204  38470  160.90.0.24  53  Alert  3725  botnetexfil.info
2259909  20.20.0.21  12715  130.60.0.211  53  Alert  2307  trojan178server.info
3724509  50.40.0.128  24386  130.60.0.189  53  Drop  2712  shadow779scan.cc
4712340  50.40.0.12  60698  130.60.0.120  53  Alert  3146  botnet-scan-8836.info
6997564  30.50.0.65  62452  120.80.0.18  53  Drop  3836  ransomsteal.info
2640445  20.20.0.9  7955  130.60.0.161  53  Drop  3259  exploit-net-5601.cc
3163513  30.50.0.216  34603  160.90.0.102  53  Alert  2268  controlleak.tk
1836894  20.20.0.207  51913  130.60.0.14  53  Drop  2133  malware60leak.tk
2697133  30.50.0.65  37017  120.80.0.149  53  Alert  4844  ransom-exfil-3255.com
9306773  50.40.0.88  21459  160.90.0.210  53  Drop  1030  wormdrop.com
5811601  30.50.0.87  31962  120.80.0.78  53  Drop  2756  trojanattack.tk
3088368  20.20.0.66  42725  160.90.0.199  53  Alert  4143  covert-hub-6659.net
5246208  50.40.0.135  37790  120.80.0.238  53  Alert  2174  phish-attack.net
3446476  20.20.0.224  46490  130.60.0.218  53  Drop  1666  control-attack-9142.com
3546730  50.40.0.135  42174  160.90.0.34  53  Alert  3281  trojan-steal.ru
7111587  20.20.0.105  34383  130.60.0.238  53  Alert  2196  botnet-exfil.ru
6720107  30.50.0.147  26803  130.60.0.211  53  Alert  4050  control-hub.ru
7278422  30.50.0.0  35747  160.90.0.27  53  Alert  703  exploit-scan-9983.ru
8712532  30.50.0.30  47761  130.60.0.143  53  Alert  1361  covert-admin.com
5068585  30.50.0.120  30932  160.90.0.62  53  Alert  2958  hack-exfil-4449.cn
9250298  20.20.0.147  65302  160.90.0.228  53  Drop  4728  evil-admin.xyz
2396940  20.20.0.169  37404  130.60.0.40  53  Alert  1720  commandscan.xyz
2052726  20.20.0.199  26864  120.80.0.23  53  Drop  3240  trojan-zone-6363.net
2386701  20.20.0.22  52815  130.60.0.220  53  Alert  1392  threat-admin.com
6128255  30.50.0.54  7622  120.80.0.87  53  Drop  2428  ransom983admin.xyz
7535692  30.50.0.129  4209  130.60.0.119  53  Drop  4307  dark-admin.ru
2541334  20.20.0.139  5900  160.90.0.186  53  Alert  741  ransom-scan-1437.com
3095293  30.50.0.40  26661  120.80.0.104  53  Drop  2961  ransom-exfil-5424.info
9674841  50.40.0.245  26054  160.90.0.73  53  Drop  3091  malware-admin-7194.cc
5202435  50.40.0.255  36938  130.60.0.114  53  Drop  2648  wormpayload.info
2490320  50.40.0.91  51496  130.60.0.26  53  Alert  597  attack-server-2503.cc
8804823  50.40.0.37  49029  160.90.0.61  53  Alert  2983  worm-dump-881.com
8620968  20.20.0.223  36022  120.80.0.24  53  Alert  4101  virus970dump.info
8429447  50.40.0.201  19111  160.90.0.190  53  Drop  3853  phish704scan.xyz
8759279  30.50.0.114  29818  160.90.0.92  53  Alert  4261  hidden-payload.org
6247717  50.40.0.211  23881  160.90.0.215  53  Alert  902  virushub.cc
9218983  50.40.0.221  12670  120.80.0.222  53  Drop  4527  evil-zone-6814.tk
7274605  30.50.0.133  8261  130.60.0.154  53  Alert  4635  ransomsteal.net
9564728  30.50.0.81  32187  130.60.0.227  53  Drop  2072  ransomdrop.org
7659770  20.20.0.80  49066  160.90.0.201  53  Alert  3438  attack776zone.xyz
3755169  20.20.0.142  37143  120.80.0.241  53  Alert  3902  control-zone-4462.ru
7357903  30.50.0.104  40684  160.90.0.200  53  Alert  4881  evil-net-4774.org
7600352  20.20.0.56  9012  160.90.0.66  53  Drop  4581  attackserver.ru
5350257  30.50.0.183  54863  120.80.0.140  53  Drop  2476  shadow-zone.cn
3860622  20.20.0.1  25350  130.60.0.216  53  Alert  930  hack-server-2256.ru
1686945  30.50.0.203  43534  130.60.0.214  53  Alert  4512  wormzone.ru
2255592  30.50.0.13  30403  160.90.0.14  53  Drop  4936  attacknet.xyz
4386036  20.20.0.81  41905  130.60.0.20  53  Alert  3799  attack-drop-9471.net
3550061  30.50.0.186  1327  120.80.0.75  53  Drop  4277  shadowhost.cn
5206008  50.40.0.126  40130  160.90.0.160  53  Alert  4037  evil968admin.ru
1357476  30.50.0.31  23208  120.80.0.86  53  Drop  4129  shadow-admin.info
2972335  50.40.0.155  25555  130.60.0.46  53  Alert  1118  ransomzone.net
2368991  30.50.0.170  44178  120.80.0.4  53  Drop  3785  command-access.com
6019624  30.50.0.131  7411  120.80.0.139  53  Drop  2337  hidden-attack-1511.net
1433211  20.20.0.138  41979  160.90.0.201  53  Alert  3656  ransomsteal.tk
1322472  50.40.0.72  20001  120.80.0.121  53  Alert  2222  c2455drop.net
9360952  30.50.0.208  12049  160.90.0.26  53  Drop  4030  c2-attack.cn
9212380  20.20.0.179  22185  130.60.0.98  53  Alert  3685  malwareaccess.cc
7072494  20.20.0.179  57029  130.60.0.171  53  Drop  2642  botnetdrop.org
3946208  50.40.0.147  18713  160.90.0.21  53  Drop  1544  virus226scan.org
5614867  50.40.0.231  55375  160.90.0.132  53  Alert  636  threat-payload-7247.cn
8826208  50.40.0.72  46735  120.80.0.75  53  Drop  3141  attack-payload-676.com
8554809  20.20.0.88  12155  130.60.0.210  53  Alert  4569  exploit-attack.cn
1917290  50.40.0.233  20606  130.60.0.91  53  Drop  979  malwaredrop.net
8663503  30.50.0.235  13982  130.60.0.183  53  Drop  1908  botnet265scan.cc
7812078  30.50.0.173  1096  160.90.0.167  53  Alert  4432  hidden-drop.xyz
2891355  30.50.0.157  50852  120.80.0.83  53  Alert  1324  ransom-drop-6121.cn
3028905  30.50.0.252  18847  160.90.0.250  53  Drop  3433  c2scan.xyz
2725326  20.20.0.207  49647  130.60.0.21  53  Alert  4360  spyware-zone.cc
4073004  50.40.0.38  43650  130.60.0.235  53  Alert  2634  malware966zone.cn
5129395  50.40.0.14  45062  130.60.0.202  53  Drop  4142  c2-exfil-6379.cn
1932048  30.50.0.133  33493  160.90.0.255  53  Alert  1632  threat551payload.info
4276259  20.20.0.103  42380  120.80.0.107  53  Drop  2806  phish-zone-9556.xyz
9501857  30.50.0.27  29705  160.90.0.98  53  Alert  4706  c2-net.net
7580833  50.40.0.170  13699  120.80.0.164  53  Drop  1035  hack-access-3704.org
1465434  50.40.0.125  51867  130.60.0.90  53  Drop  3001  commandpayload.cc
7899917  50.40.0.71  26041  160.90.0.200  53  Drop  570  wormaccess.org
9143660  50.40.0.229  14135  160.90.0.53  53  Drop  3599  command-zone-4240.ru
1845578  50.40.0.22  39198  120.80.0.10  53  Alert  2159  threat-exfil.ru
2901267  30.50.0.122  4349  130.60.0.36  53  Alert  4304  malware-net.org
9000344  30.50.0.221  14364  160.90.0.195  53  Drop  978  covert726steal.cc
4490159  50.40.0.147  42483  120.80.0.8  53  Alert  4195  attack944access.org
8889339  30.50.0.192  10175  120.80.0.234  53  Alert  2978  malware289drop.tk
6153328  50.40.0.40  21825  130.60.0.39  53  Alert  2757  phish-access-1842.xyz
6120188  30.50.0.46  48844  120.80.0.99  53  Drop  3484  c2341leak.info
8330239  20.20.0.93  20546  120.80.0.234  53  Drop  3103  threat286access.xyz
2796545  30.50.0.146  34378  130.60.0.128  53  Drop  807  threat117admin.ru
1218387  30.50.0.160  58362  130.60.0.1  53  Alert  3972  covert-drop-8976.tk
3066194  50.40.0.26  59271  130.60.0.223  53  Alert  1839  exploitscan.com
3312777  50.40.0.133  48516  130.60.0.248  53  Alert  3115  command2scan.info
1685446  30.50.0.254  2576  130.60.0.74  53  Drop  3717  exploit26access.com
8508733  30.50.0.212  62941  130.60.0.79  53  Alert  4719  evilsteal.info
3003306  20.20.0.131  36489  120.80.0.42  53  Alert  2407  malware785steal.info
3621491  50.40.0.38  52250  130.60.0.228  53  Alert  1664  c2-scan-8232.info
3885183  30.50.0.5  17576  130.60.0.152  53  Alert  1942  malware349access.cc
8430847  30.50.0.200  44732  130.60.0.209  53  Drop  1728  malware-dump-1666.cn
7713933  30.50.0.151  6885  160.90.0.50  53  Drop  1917  spyware356payload.com
8922400  20.20.0.123  15583  120.80.0.199  53  Alert  3865  dark776admin.net
3631198  30.50.0.50  23589  120.80.0.227  53  Drop  2896  spyware-zone.tk
9634633  20.20.0.66  54399  160.90.0.25  53  Drop  3992  phish-scan.info
4182951  20.20.0.154  2721  130.60.0.95  53  Alert  2859  eviladmin.tk
6722753  30.50.0.131  59698  130.60.0.72  53  Drop  858  attackdump.cn
4400723  30.50.0.129  35512  160.90.0.119  53  Alert  4642  ransomattack.com
6933541  20.20.0.220  38036  160.90.0.81  53  Alert  2247  evil-server.info
8122623  20.20.0.193  33107  130.60.0.179  53  Alert  1756  hack-server.tk
7834084  50.40.0.128  47983  120.80.0.134  53  Alert  2924  control-drop-9823.tk
8804576  50.40.0.244  35624  120.80.0.226  53  Drop  1607  botnet935exfil.info
5580164  20.20.0.217  33921  120.80.0.10  53  Drop  3103  c2-hub-6261.ru
9522327  50.40.0.99  30301  130.60.0.88  53  Alert  3006  exploit-dump.info
9628438  20.20.0.155  2998  120.80.0.159  53  Alert  1075  phish-exfil.cc
7246318  20.20.0.79  34232  160.90.0.20  53  Drop  2451  shadow-attack-8685.net
7818423  50.40.0.63  42545  120.80.0.252  53  Drop  4936  botnet423scan.cn
8496382  30.50.0.212  42407  160.90.0.18  53  Drop  4177  spyware42exfil.xyz
6094894  20.20.0.108  64104  160.90.0.219  53  Alert  667  worm-payload-5290.cc
6577677  50.40.0.62  41298  120.80.0.168  53  Drop  1091  ransom-host-3543.tk
4691070  50.40.0.44  45821  120.80.0.143  53  Alert  1372  commandexfil.net
8390522  30.50.0.111  8245  160.90.0.114  53  Alert  2237  exploit-scan.tk
2089146  30.50.0.190  46566  160.90.0.234  53  Drop  593  threat-leak-4014.com
2227960  20.20.0.104  51396  160.90.0.36  53  Drop  1795  threatserver.com
3186628  50.40.0.27  3721  160.90.0.80  53  Alert  1978  trojan-leak.org
6957712  30.50.0.163  57517  120.80.0.255  53  Drop  3034  virus200admin.com
8335409  50.40.0.155  57912  160.90.0.106  53  Alert  1514  malware-scan.org
6005808  20.20.0.225  37129  120.80.0.23  53  Alert  4488  c2979steal.net
1543616  20.20.0.161  26357  160.90.0.255  53  Alert  2036  malware282hub.com
9081401  50.40.0.169  7273  130.60.0.109  53  Drop  4326  hidden-attack-5672.org
6359429  20.20.0.50  24281  130.60.0.107  53  Alert  1279  darkzone.com
1185690  50.40.0.118  12309  160.90.0.225  53  Alert  1765  spyware474access.net
5357826  50.40.0.199  49213  130.60.0.74  53  Drop  4546  virus367exfil.ru
9800337  20.20.0.100  13546  160.90.0.193  53  Drop  4988  hack-attack.xyz
3204579  50.40.0.193  18545  160.90.0.166  53  Drop  2649  spyware-admin.info
7658450  20.20.0.50  44114  120.80.0.73  53  Drop  1413  ransom-server-8944.ru
9728721  50.40.0.81  5400  160.90.0.151  53  Alert  2756  virus569leak.xyz
1791064  50.40.0.173  14411  130.60.0.61  53  Drop  3251  command-zone-9832.xyz
6345753  50.40.0.139  10277  160.90.0.78  53  Drop  4118  ransomhost.cc
6346987  30.50.0.123  23589  160.90.0.214  53  Alert  2083  spyware-access.info
2739973  50.40.0.84  56762  130.60.0.181  53  Drop  3208  malware-steal-2249.org
3633318  30.50.0.112  30826  160.90.0.97  53  Drop  1434  shadow-admin-2290.cn
1048912  50.40.0.232  20693  160.90.0.65  53  Drop  942  exploit-dump-9496.xyz
6116518  50.40.0.235  62429  130.60.0.110  53  Drop  913  shadow-host.tk
5918793  50.40.0.102  53159  160.90.0.212  53  Alert  1749  exploit51leak.ru
4643169  30.50.0.53  31838  120.80.0.191  53  Alert  4668  covert-dump.info
9145434  50.40.0.69  51100  120.80.0.36  53  Alert  4620  trojan20exfil.cc
6762980  30.50.0.139  34657  160.90.0.120  53  Drop  4354  spyware-exfil-4245.org
1622924  30.50.0.170  18921  120.80.0.160  53  Drop  3457  virusexfil.com
5565890  30.50.0.238  64343  120.80.0.139  53  Alert  865  hack-attack.info
3106589  30.50.0.136  32854  160.90.0.68  53  Drop  2225  c2-dump-8241.com
7942533  30.50.0.171  13726  130.60.0.154  53  Drop  1223  attack-net.cn
3173458  30.50.0.139  53452  130.60.0.220  53  Alert  4420  c2-steal-2969.xyz
8528098  30.50.0.192  57842  130.60.0.31  53  Drop  4237  shadow-dump.ru
4528918  50.40.0.242  50694  120.80.0.4  53  Alert  1474  shadow-admin-8467.info
5790942  50.40.0.164  28159  130.60.0.94  53  Drop  3910  command578net.org
5690121  20.20.0.17  46576  130.60.0.59  53  Drop  2227  darkdump.cn
1001128  50.40.0.170  2601  120.80.0.183  53  Alert  1828  c2-scan.cc
1624344  20.20.0.172  13593  160.90.0.172  53  Drop  4531  exploit-drop-4750.net
7710767  30.50.0.211  43517  160.90.0.4  53  Drop  2108  shadow383host.ru
4854427  30.50.0.251  56626  130.60.0.174  53  Drop  744  dark-server-3090.info
3859245  20.20.0.220  42249  130.60.0.217  53  Drop  3035  phish-leak-5986.tk
9732901  30.50.0.38  36469  120.80.0.7  53  Alert  5013  spyware-attack-1744.com
9142730  50.40.0.97  21738  130.60.0.225  53  Alert  3821  hidden-drop.com
4676437  30.50.0.209  34512  160.90.0.135  53  Alert  4576  hiddenhub.org
4158011  30.50.0.99  38162  120.80.0.32  53  Drop  1346  exploit-admin.ru
5362236  30.50.0.105  19345  120.80.0.108  53  Drop  3396  control-admin.cn
9872829  30.50.0.137  33891  160.90.0.110  53  Drop  737  command-exfil.com
8516713  30.50.0.136  60360  130.60.0.110  53  Drop  1620  botnet775drop.org
6435861  20.20.0.125  52726  130.60.0.34  53  Alert  3913  hidden98leak.tk
1317783  20.20.0.7  1365  160.90.0.251  53  Drop  2651  covertaccess.com
3627497  30.50.0.104  39715  120.80.0.234  53  Drop  969  dark-scan-8450.com
3070843  20.20.0.61  19054  160.90.0.117  53  Alert  4206  hidden-zone-2931.xyz
2078072  30.50.0.164  54300  130.60.0.183  53  Alert  4936  exploit-admin-5900.tk
8500704  50.40.0.19  47514  120.80.0.148  53  Drop  1994  hack-net-9254.info
3111692  30.50.0.101  54986  120.80.0.110  53  Alert  4070  evil-net.cc
1323630  30.50.0.55  58920  130.60.0.165  53  Drop  1031  wormhub.org
2247078  50.40.0.198  36651  120.80.0.203  53  Drop  4445  evilzone.cn
7664504  20.20.0.251  5782  160.90.0.245  53  Alert  1938  hidden-payload-1604.net
3902406  30.50.0.49  33703  120.80.0.111  53  Drop  3082  ransom-leak.net
8667593  20.20.0.163  52438  160.90.0.227  53  Drop  1015  ransom213access.com
3299103  50.40.0.209  19192  160.90.0.143  53  Alert  4079  attack-net.ru
1316297  30.50.0.189  29306  120.80.0.208  53  Alert  3208  virusdrop.com
9430113  20.20.0.187  64996  160.90.0.226  53  Drop  3652  phish-server-7874.cc
9264502  50.40.0.200  44355  120.80.0.148  53  Drop  4486  control-host-3341.org
1793602  30.50.0.145  12901  120.80.0.24  53  Alert  746  spywarenet.ru
5141344  20.20.0.185  54655  160.90.0.52  53  Alert  2764  darkscan.cc
9419448  30.50.0.67  41386  160.90.0.243  53  Drop  610  threat780zone.xyz
9736080  30.50.0.132  64565  160.90.0.164  53  Alert  4004  exploit352dump.com
2920424  50.40.0.42  61519  120.80.0.177  53  Drop  4513  exploitadmin.cn
2851478  30.50.0.126  1025  160.90.0.135  53  Alert  3996  shadow564zone.tk
8493475  50.40.0.146  24198  160.90.0.125  53  Alert  663  phishhost.xyz
6614729  50.40.0.136  7234  130.60.0.96  53  Drop  806  ransom-access.net
